round,client_22_removal_criterion,client_8_removal_criterion,client_95_removal_criterion,client_42_removal_criterion,client_31_removal_criterion,client_90_removal_criterion,client_80_removal_criterion,client_70_removal_criterion,client_50_removal_criterion,client_91_removal_criterion,client_49_removal_criterion,client_25_removal_criterion,client_23_removal_criterion,client_87_removal_criterion,client_47_removal_criterion,client_20_removal_criterion,client_4_removal_criterion,client_32_removal_criterion,client_39_removal_criterion,client_58_removal_criterion,client_65_removal_criterion,client_83_removal_criterion,client_53_removal_criterion,client_21_removal_criterion,client_9_removal_criterion,client_94_removal_criterion,client_11_removal_criterion,client_68_removal_criterion,client_26_removal_criterion,client_60_removal_criterion,client_63_removal_criterion,client_27_removal_criterion,client_24_removal_criterion,client_78_removal_criterion,client_97_removal_criterion,client_81_removal_criterion,client_62_removal_criterion,client_29_removal_criterion,client_79_removal_criterion,client_28_removal_criterion,client_13_removal_criterion,client_40_removal_criterion,client_98_removal_criterion,client_2_removal_criterion,client_1_removal_criterion,client_45_removal_criterion,client_57_removal_criterion,client_6_removal_criterion,client_72_removal_criterion,client_30_removal_criterion,client_99_removal_criterion,client_76_removal_criterion,client_37_removal_criterion,client_36_removal_criterion,client_67_removal_criterion,client_10_removal_criterion,client_88_removal_criterion,client_43_removal_criterion,client_55_removal_criterion,client_59_removal_criterion,client_16_removal_criterion,client_86_removal_criterion,client_15_removal_criterion,client_93_removal_criterion,client_56_removal_criterion,client_12_removal_criterion,client_0_removal_criterion,client_82_removal_criterion,client_92_removal_criterion,client_35_removal_criterion,client_51_removal_criterion,client_84_removal_criterion,client_71_removal_criterion,client_3_removal_criterion,client_7_removal_criterion,client_38_removal_criterion,client_14_removal_criterion,client_69_removal_criterion,client_18_removal_criterion,client_74_removal_criterion,client_34_removal_criterion,client_48_removal_criterion,client_73_removal_criterion,client_77_removal_criterion,client_41_removal_criterion,client_17_removal_criterion,client_52_removal_criterion,client_44_removal_criterion,client_89_removal_criterion,client_46_removal_criterion,client_75_removal_criterion,client_61_removal_criterion,client_64_removal_criterion,client_54_removal_criterion,client_85_removal_criterion,client_66_removal_criterion,client_33_removal_criterion,client_96_removal_criterion,client_5_removal_criterion
26,5.456836044788361,3.3886960148811336,13.935371041297913,3.3899255752563477,5.911508059501648,8.539237177371978,4.359142923355103,5.114344131946563,2.5512316107749937,13.758419919013976,4.046535527706146,3.274009120464325,5.810390138626099,9.269975006580353,3.9874607443809507,5.6205032706260685,3.7257819175720215,5.389208722114563,4.583618676662445,4.812420916557311,4.9903060555458065,9.036420035362244,2.4924054861068727,4.44524176120758,4.414181339740752,11.329788362979889,8.925105702877044,5.141975402832031,4.984413814544678,2.9622748374938963,5.138607811927796,6.122368025779724,6.103532135486603,3.126665163040161,12.131338512897491,11.266331887245178,6.367385911941528,3.8022197484970093,3.5709539175033567,6.09042443037033,9.20643470287323,2.3577494859695434,13.68908441066742,4.680176091194153,11.454771363735198,3.1267409920692444,5.969386434555054,5.411309313774108,3.116396629810333,4.708103919029235,7.719694530963897,2.575246584415436,2.432693064212799,2.924899971485138,5.041483843326569,12.91614543199539,8.48653210401535,3.0214441895484923,4.851308965682983,4.879994797706604,8.64403941631317,14.075277590751647,10.808203566074372,13.978926265239714,5.978165888786315,11.73601962327957,9.692977249622345,11.642584717273712,11.973469901084899,3.5884182572364804,3.314677274227142,13.140637814998627,2.397916042804718,5.169257068634034,4.63517404794693,4.355476796627045,10.844513547420503,5.8481231212615965,2.4856701135635375,2.36059775352478,6.022092628479004,3.671400272846222,3.3567521572113037,3.561586391925812,1.7989301085472107,10.083330297470091,2.369180464744568,2.8828149795532227,13.722534084320069,2.7689857959747313,3.8819147467613218,4.622208917140961,4.022772443294525,4.98563289642334,12.420018434524536,5.30991894006729,4.706889367103576,13.12342460155487,2.2359165906906124
27,5.646073687076568,3.5513078331947328,14.371124529838562,3.8808383345603943,6.302749526500701,8.459720861911773,4.560201036930084,5.299037683010101,2.995126461982727,14.120733141899109,4.06297756433487,3.7961894392967226,6.029384326934815,9.270123958587646,4.442977774143219,6.021390128135681,4.043423974514007,5.417281627655028,4.398747205734253,5.162429320812225,5.879270315170288,9.15852599143982,2.4440231561660766,4.716184079647064,4.21824848651886,11.590958559513092,9.23616269826889,5.328971934318543,5.269911694526672,3.255090856552124,5.665824401378631,6.58951233625412,6.456585347652435,3.5230655550956724,12.374961709976196,11.615702748298645,6.971813917160033,4.0907131075859064,3.8425082683563234,6.485598361492157,9.470134794712067,2.6239974737167358,13.807660257816314,4.9976765513420105,11.823355245590209,3.3767324447631837,6.106690919399262,5.907068526744842,3.3082058429718018,4.848728835582733,7.857928776741027,3.024342620372772,2.519487142562866,3.3299435377120967,5.2561559677124015,13.479351067543028,8.785900509357452,3.261025643348694,5.025814175605774,5.476788878440857,8.667474770545958,14.58888635635376,10.932056748867035,14.32494649887085,6.4078009724616996,12.186244523525238,9.936102724075317,11.732072842121124,12.377906620502472,3.642332935333252,3.3868621826171874,13.484515821933746,2.7041051745414735,5.305025398731231,5.09260745048523,4.270082819461822,11.126261723041534,6.238751995563507,2.780613791942596,2.671026873588562,6.621203362941741,4.015675210952759,3.3359050989151,3.753269863128662,1.765748393535614,10.142938947677612,2.5943074822425842,2.898747897148132,14.216778218746185,3.144352686405182,3.891400909423828,4.995493638515472,4.379488360881805,5.176229226589203,12.94873274564743,5.677439939975738,4.551470935344695,13.927637696266174,2.2411691308021546
28,5.999421942234039,3.554710257053375,14.992599999904632,3.8714774608612057,6.8368937253952025,8.734181869029998,5.057790219783783,5.834642338752746,2.939112591743469,14.698806202411651,4.801744270324707,3.969731867313385,6.617364382743835,9.522593128681184,4.660684895515441,6.38869080543518,3.950934135913849,5.8282022356987,5.032169163227081,5.163793921470642,6.1464579701423645,9.325891077518463,2.486086392402649,5.056580018997192,4.712346589565277,11.929537415504456,9.4206787109375,6.0194924592971795,5.462974441051482,3.4856303334236145,5.726253306865692,6.824885201454163,6.9100335240364075,3.6537756919860835,12.777316534519196,12.035368645191191,7.643153369426726,4.1509774088859555,3.9793933510780333,6.77556426525116,9.301347649097442,2.6578938961029053,14.348038947582245,5.175907838344574,12.117774558067321,3.7703612089157104,6.312923288345337,5.928494000434875,3.356729769706726,5.5188435316085815,7.752254962921143,3.2592131853103634,2.53124737739563,3.3128917098045347,5.4842352867126465,14.161737513542175,9.01078908443451,3.5614450573921204,5.437342929840088,5.644140577316284,8.922022175788879,15.046586787700653,11.188968455791473,14.724569618701935,6.787193489074706,12.34731945991516,10.045970511436462,12.335212182998657,12.643302404880522,4.24199458360672,3.522816872596741,13.998611724376678,2.896720588207245,6.057321071624756,5.563170337677002,4.735125517845154,11.39063515663147,6.622965848445892,2.691440153121948,2.7438217163085934,6.750877571105957,4.312467479705811,3.6126747131347656,4.070960378646851,2.1006690859794617,10.502590000629425,3.0010474443435666,2.937501573562622,14.550812447071076,3.3328859925270082,4.485116577148437,5.068301820755004,4.744423365592956,5.239023804664612,13.254855000972746,6.140710031986236,4.9638622283935545,14.033992075920105,2.624410092830658
29,6.48925371170044,3.8345368027687075,15.309000837802886,4.166175806522369,7.135526728630066,8.915389239788055,4.9934678196907045,5.920785486698151,3.315388298034668,15.021674966812133,4.956491851806641,4.140612304210663,6.831961739063263,9.715434694290161,4.9758509516716,6.788599348068238,4.0876078605651855,6.138151836395264,5.204101026058196,5.827420163154602,6.586153388023376,9.698941302299499,2.692680823802948,5.336779773235321,4.730110692977905,12.1059059381485,9.688410115242004,6.556586873531342,5.961963129043579,3.779021334648132,6.032880091667176,7.399579203128814,7.4498282909393305,3.870889687538147,13.167124736309052,12.265698301792145,7.908269262313842,4.365959739685058,3.912304556369781,7.12900584936142,9.38669307231903,2.8135881185531613,14.462093651294708,5.5432981133461,12.629080259799956,4.020503675937652,6.538119912147522,6.5595144033432,3.3896434545516967,5.64866542816162,8.091933703422544,3.4533340692520142,2.9183909416198732,3.668815267086029,6.065570831298828,14.26596279144287,9.187455403804778,3.8807909727096557,5.5716727614402775,6.032982230186462,9.155541825294494,15.47493780851364,11.394145798683166,15.47929708957672,7.002662968635559,12.586786603927612,10.050570559501649,12.471867501735685,12.876021420955658,4.575914120674133,3.543511176109314,14.350232982635498,2.982647883892059,6.423156499862671,5.948589253425598,4.81440132856369,11.768722212314605,6.71011791229248,2.8108761310577393,3.144576907157898,7.169956743717194,4.697639226913452,3.885427403450012,4.262260866165161,2.230491995811462,10.533324670791625,3.0910780668258666,2.895551526546478,14.925948977470398,3.528671681880951,4.7207051634788515,5.502790021896362,4.867612612247466,5.516485786437988,13.59816722869873,6.343908858299255,5.302367985248566,14.489238274097442,2.758276581764221
30,6.81347645521164,4.383604466915131,15.809128177165984,4.443138122558594,7.5834599256515505,9.329339575767518,5.460326611995697,6.328061997890472,3.864498019218445,15.528484416007995,5.368377161026001,4.227159702777863,7.118446862697602,9.864793896675108,5.2768907189369205,7.190977156162262,4.669512557983398,6.5460622072219845,5.983830523490906,6.118191421031951,7.138456237316132,10.078375923633574,2.863242971897125,5.962309324741363,5.336928606033325,12.678644526004792,10.17275868654251,6.580792427062988,6.539350759983063,4.240907967090607,6.49834291934967,7.585891735553741,7.900419306755065,4.24284827709198,13.726432454586028,12.693411481380464,8.583240580558778,4.644095945358276,4.334173417091369,7.716758513450623,9.35473997592926,3.5090834379196165,14.987655818462372,6.1505246400833125,13.130246531963348,4.429241037368774,6.852352905273437,6.889946019649506,3.8672361969947815,6.289913868904113,8.180513930320739,3.907044720649719,3.0837445855140686,4.1304678320884705,6.416102421283722,14.939920127391815,9.508741676807404,3.9545672297477723,6.1585261702537535,6.35165684223175,9.631074845790863,16.098372757434845,11.981094431877136,15.957603001594542,7.777666997909546,13.012581062316894,10.365108895301818,12.795375382900238,13.549396526813508,4.881216216087341,4.273839843273162,14.904726243019104,3.184332835674286,6.641735446453095,6.254064261913299,5.403606855869293,12.262038910388945,7.3535019755363455,3.2998259425163265,3.3783084630966185,7.709995818138123,5.272606074810028,4.119640445709228,4.517308008670807,2.420473372936249,10.792511355876922,3.549511218070984,3.3704577684402466,15.493543457984924,3.6828022480010985,5.1287653803825375,5.815490853786469,5.395894801616668,6.399883043766022,14.1729647397995,6.722916734218597,5.625765693187713,14.757121193408967,3.207607352733612
31,7.4231213331222525,4.368806779384613,16.206425535678864,4.6017519474029545,7.637976205348968,9.403260970115662,5.352829253673553,6.790168559551239,4.047904717922211,15.808486306667326,5.637384867668152,4.284581387042999,7.460190057754517,10.001417171955108,5.3375897169113165,7.261882781982422,5.071564507484436,6.71960836648941,5.933159410953522,6.0153509974479675,7.781493020057678,9.955818033218383,2.9439560413360595,6.0255484819412235,5.4928644537925715,13.160762655735015,10.153833973407744,6.864751899242401,6.610580551624298,4.282267546653747,6.673407745361327,8.0492787361145,7.9216122865676875,4.40259997844696,14.126167976856232,13.053596997261048,8.9327957034111,4.925776624679565,4.467199873924255,7.740135359764099,9.627548432350158,3.8022576808929442,15.110697519779205,6.513119423389435,13.225614750385285,4.480749547481537,7.1361251950263975,7.482323956489563,4.182090246677398,6.303522384166717,8.184524869918823,3.7290400743484495,3.1355666875839234,4.468703055381774,6.579223453998566,14.984307169914244,9.530897557735441,4.1930842161178585,6.3519822478294365,6.780105125904083,9.612558579444885,16.519153082370757,12.029049432277679,16.607359051704407,8.066380763053893,13.404927229881286,10.221329033374786,13.03578383922577,13.817851734161376,4.948450303077697,4.4815260887146,15.46297137737274,3.389197254180908,7.094168877601623,6.406063437461852,5.351758718490601,12.476165688037872,7.649839997291564,3.2058302640914915,3.1832627654075623,7.90349793434143,5.50437685251236,4.672690379619598,4.350050318241119,2.722243547439575,10.702648639678955,3.7038292050361634,3.4597718715667725,15.545677602291105,3.8494002580642697,5.293612360954284,6.0887048721313475,5.687124311923981,6.594152665138244,14.256448769569397,7.030977690219879,5.396168494224549,14.743972826004029,3.367553913593292
32,7.7975494980812075,4.412779784202575,16.65886352062225,4.656026601791382,8.210083925724028,9.588266634941101,5.735604047775268,7.198996603488922,3.894636178016662,16.23134618997574,5.920516014099121,4.601679241657257,7.7986003160476685,10.360926949977875,5.711860656738281,7.721022570133209,5.149380016326904,7.293794357776642,6.325056421756744,6.393357491493225,8.205965077877044,10.362567853927612,3.321860063076019,6.584615325927735,5.894688868522644,13.21332780122757,10.37006676197052,7.4181528210639955,6.835186398029327,4.2634564399719235,7.111469137668609,8.072495651245116,8.825778865814208,4.7580983400344845,14.583871984481812,13.26557561159134,9.313068759441375,5.292205548286438,4.873976469039917,8.328986394405364,9.570138478279114,3.877533733844757,15.703883481025695,6.750141036510468,13.887096977233886,4.688034784793854,7.737293922901153,7.636690938472748,4.5111400365829475,6.749205470085144,8.387499928474424,4.302910840511322,3.7015171170234678,4.499647963047027,7.245048415660858,15.390466034412384,9.955137932300566,4.158125460147858,6.724766576290131,7.535673189163208,9.824192130565644,16.843893730640414,12.47931135892868,16.865489304065704,8.540883803367615,13.475191569328308,10.228200912475584,13.203669965267181,14.34591394662857,5.2298838019371034,4.568668115139007,15.833573567867278,3.760507297515869,7.340559422969818,6.768872225284576,5.5998903751373295,12.834890151023865,8.085716998577118,3.4008626103401185,3.7062282800674438,8.212089455127716,5.965608525276184,4.795107114315033,4.821465408802032,2.8076220393180846,10.765584027767181,3.764488768577576,3.79300080537796,15.920457351207734,3.947192621231079,5.466670703887939,6.510414743423461,5.904732477664947,7.026788032054901,14.42020388841629,7.568795382976531,5.926137959957123,15.224026310443877,3.3028024673461913
33,8.173566734790802,4.53894294500351,17.226044595241547,5.254990828037262,8.54339827299118,9.746202301979064,5.805275976657867,7.716700088977813,4.208265244960785,16.808504295349124,6.411134076118469,4.6981504440307615,8.02885526418686,10.26037756204605,6.212201082706451,7.7582311749458315,5.364174079895019,8.003497552871703,6.763382232189178,6.934136092662811,8.547873520851134,10.566207778453826,3.7897981762886044,6.901443326473236,6.434930753707886,13.69721735715866,10.511750972270965,7.724770557880401,7.433199918270111,4.643154990673065,7.382722771167755,8.802952313423157,9.124875652790069,5.155465185642242,14.942022776603698,13.82720386981964,9.80302277803421,5.635480999946594,5.095726966857909,8.940345883369446,9.549178504943846,4.24474104642868,16.105096983909604,7.171237790584565,14.192193150520325,4.8269539952278135,7.719587314128875,7.961677825450897,4.592788362503051,7.020610153675079,8.473180639743806,4.5948455214500425,3.924805390834808,4.802770340442658,7.300356233119964,15.773422253131866,10.071578288078308,4.833168315887451,7.164900922775269,7.876829576492309,9.99235088825226,17.588245713710787,13.0466206908226,17.600060522556305,9.198469972610473,13.50047742128372,10.543678522109984,13.651038467884064,14.739725255966185,5.527998840808868,5.010148191452027,16.441679513454435,3.837738692760467,7.854466271400452,7.217149305343628,5.933342027664184,13.279503333568574,8.231549298763277,3.5339462637901304,3.7487502098083496,8.531234312057494,6.203090274333953,5.659983718395233,5.153966188430786,3.1096834659576413,10.793521130084992,4.092469823360443,4.2923988699913025,16.25474348068237,4.569194674491882,5.724893176555634,6.694203352928161,6.342604982852936,7.29901977777481,14.951553750038148,8.010314607620238,6.334839260578155,15.589628124237061,3.8070484042167663
34,8.748576545715332,5.0488179445266725,17.599024879932404,5.155466318130493,8.968240749835967,9.622421169281006,6.537990581989288,8.049028801918029,4.718413436412811,17.049904477596282,6.802559161186219,4.916736173629761,8.718096148967742,10.664295530319214,6.628682255744934,8.1805229306221,5.5194204449653625,8.343306457996366,7.124384868144989,7.0785032391548155,8.927228808403015,10.796164238452912,4.204313695430755,7.1136140584945675,6.5554994344711295,13.962150573730469,10.77515195608139,7.884567856788635,7.62042281627655,4.960734784603119,8.166625618934631,8.975184679031372,9.658834719657898,5.536570084095001,15.354035937786103,14.005527544021605,10.28268517255783,5.541588306427002,5.38223260641098,9.226951110363006,9.748370432853697,4.436230480670929,16.40810091495514,7.160412800312042,14.787111401557922,5.110884630680084,8.141228175163269,8.197355592250824,4.961914253234863,7.5026694416999815,8.553036022186278,5.017375755310058,3.895110213756561,5.042291903495788,7.705786085128784,16.06700856685638,10.373590838909148,4.914693689346313,7.497529864311218,8.283003342151641,10.288693833351134,17.89007909297943,13.404310917854309,17.885546910762788,9.404248583316802,13.781186962127686,10.761684000492096,13.860792219638824,15.3275444149971,6.090553629398346,5.230108022689819,16.731820082664488,4.0032484292984005,8.158949863910674,7.232474374771118,6.169657373428344,13.672922909259796,8.67203505039215,3.9052448630332943,4.168521904945373,9.346441221237182,6.64380851984024,5.788816964626312,5.451519870758056,3.4517210602760313,11.075554788112639,4.100578224658966,4.423644864559174,16.521991848945618,5.067703080177307,6.02066639661789,6.882904493808746,6.657706236839294,7.6303156256675715,15.388142311573027,8.328596854209898,6.619021201133728,15.871984469890593,3.9515869855880736
35,8.932034552097319,4.967912793159485,17.819136905670163,5.295732176303864,9.446884393692017,9.934637975692748,6.595606732368469,7.9356913566589355,4.597457635402679,17.46673345565796,7.24015371799469,5.157346248626709,8.728721380233765,10.672986388206482,7.0385012388229375,8.470411312580108,5.806510484218597,8.76985640525818,7.153606700897217,7.360855066776275,8.996000444889068,10.939438927173615,4.275703823566436,7.560502398014068,6.733598375320434,14.097742640972138,10.872411811351775,8.364261710643767,7.74926723241806,5.109955751895905,8.371552181243896,9.403224623203277,9.901133811473846,5.954126715660094,15.762990617752074,14.348374807834624,10.979044210910796,5.840442287921905,5.8835569500923155,9.380209231376648,9.779256689548491,4.510019719600677,16.75453112125397,7.488723015785218,15.170220947265623,5.026356208324432,8.23804793357849,8.488757622241973,4.98618506193161,8.126501500606535,8.739350283145905,5.076689314842224,4.196301412582398,5.125082242488861,7.907040846347808,16.07576539516449,10.35694578886032,5.097526657581329,7.535279560089111,8.36783607006073,10.46292598247528,18.24708943367004,13.547488486766815,18.15817450284958,9.791793394088744,13.822525334358215,10.738202381134032,14.019934761524201,15.569150733947755,6.029161584377289,5.362863838672638,17.23520792722702,4.451351165771484,8.54284700155258,7.6685327887535095,6.439864504337311,13.797696733474732,9.37601729631424,4.054698932170868,4.376530075073242,9.661118686199188,6.9649711608886715,5.907288980484008,5.467424726486207,3.2210054516792295,10.943196475505829,4.355656385421753,4.56122487783432,16.788658761978148,5.285866546630859,6.33514643907547,7.069962859153748,6.981477963924408,7.995334184169769,15.590702688693998,8.679499435424804,6.872344028949738,15.85017865896225,3.8391294360160826
36,9.539490008354187,5.231993734836578,18.22690066099167,5.611255371570587,10.010646796226501,10.252091026306152,7.208260583877563,8.19231802225113,5.003048276901246,17.763196206092832,7.660733866691589,5.452983808517456,9.2221324801445,11.066788935661316,7.3504689812660216,9.053308534622193,6.1059154033660885,9.096816194057464,7.606439757347107,7.597818768024444,9.43625853061676,11.217264032363891,4.324391150474549,7.947162079811096,7.402898395061492,14.560355710983275,11.266820406913757,8.987308180332183,8.30384052991867,5.1758849143981935,9.011574041843415,9.80331916809082,10.206421899795531,5.915575456619263,16.073608803749085,14.760675394535063,11.568161511421204,6.054902124404907,6.023403346538543,9.907655644416808,9.729471504688263,4.907230949401855,17.07432659864426,8.200472927093504,15.608724105358124,5.450671291351318,8.775154972076415,8.936744523048402,5.452011561393738,8.286225247383118,8.810564208030701,5.495099377632141,4.287572312355041,5.384081995487214,8.274337875843047,16.41217898130417,10.588751697540282,5.588333511352539,8.185680770874024,9.008688259124757,10.577553308010101,18.923543608188627,13.956728434562683,18.627459800243376,10.124952733516693,14.096804237365722,10.928444850444794,14.217862927913664,15.82111622095108,6.549722373485565,6.009323489665984,17.699181139469147,4.497539782524109,8.967682695388794,7.957099151611328,6.839738690853119,14.097785103321074,9.399247515201568,4.4256254792213445,4.748232817649841,10.208560597896577,7.319994151592255,6.377283596992492,5.638439404964447,3.855649960041046,11.268409085273742,4.60848263502121,5.014506149291992,17.214225721359252,5.553223145008087,6.540052175521851,7.597894692420959,7.308463156223297,8.331471014022826,16.060902571678163,9.028962051868438,7.308835637569427,16.502114105224607,4.329881322383881
37,10.010313129425048,5.8414865136146545,18.860926628112793,6.126928770542144,10.477073061466216,10.424735474586486,7.532985937595368,8.886601936817168,5.32610718011856,18.13208709955215,8.232310318946839,5.902208292484283,9.785563027858734,11.219510376453398,7.741619062423705,9.2408132314682,6.581143057346344,9.473706567287445,8.1028200507164,8.14904659986496,10.014087975025177,11.290861737728118,4.65347421169281,8.170599114894866,7.881676495075226,14.7482293009758,11.502971065044402,8.979418861865996,8.674581861495971,5.652955377101898,9.261305153369904,10.312433445453644,10.889158463478088,5.976900720596314,16.52316998243332,15.072325360774993,12.122313332557678,6.552871489524842,6.614416146278381,10.417532491683959,9.924843907356262,5.1150303959846495,17.42176423072815,8.650954568386078,15.875814366340636,5.729124593734741,9.185864424705505,9.290299201011658,5.5792717933654785,8.841159296035766,8.785909914970398,5.754972541332245,4.620483529567719,5.733956623077392,8.81670310497284,16.64022270441055,10.456530499458314,5.835841965675354,8.382819187641143,9.215617430210113,10.883706915378571,19.548707807064055,14.372114312648772,18.940646290779114,10.608483231067657,14.497467517852783,11.135303640365601,14.317862570285797,16.268148255348205,7.005157732963562,6.1718503594398495,18.23927614688873,4.953685939311981,9.22541630268097,8.42825390100479,7.11817125082016,14.37793754339218,9.943608236312866,4.85672583580017,5.088176870346069,10.691350722312926,7.609611451625824,6.80713312625885,5.891495847702026,4.033141934871674,11.157444870471954,4.943965423107147,5.329721331596374,17.486708521842957,5.981866538524628,6.947307825088501,7.865999221801758,7.874769449234009,8.448748528957367,16.43534070253372,9.428095114231109,7.70065324306488,16.510718977451322,4.294173359870911
38,10.36994843482971,5.8028788566589355,19.056099486351012,6.12355191707611,10.787594640254973,10.758331847190856,8.031853210926055,8.91206294298172,5.629040014743805,18.729457640647887,8.515855121612548,5.990833640098572,9.954436206817627,11.486178386211394,8.17822746038437,9.48799774646759,6.8161290168762205,10.168653583526611,8.268360948562622,8.686885976791382,10.49766410589218,11.522710239887237,5.0306221604347225,8.516831362247466,8.021500360965728,15.170354211330414,11.730451059341432,9.781687796115875,9.211838483810425,5.988679265975952,9.814837157726288,11.012082958221434,11.2933620095253,6.385718524456024,16.747009444236753,15.182225584983826,12.597937262058258,6.786750078201293,6.841533827781677,10.55612018108368,10.162682330608368,5.270358395576477,17.77013952732086,8.908269441127777,16.445146250724793,5.8241735100746155,9.44705572128296,9.794771254062653,5.825987434387207,9.23563700914383,9.081570017337798,5.984306669235229,4.807789754867554,5.989969038963317,8.83050149679184,17.01708972454071,10.599514710903168,6.214873373508453,8.862278497219085,9.612343084812165,11.212250685691833,19.917073941230772,14.524552845954894,19.251284837722775,11.135164773464203,14.248167645931243,11.16272976398468,14.916932082176208,16.562887930870055,7.492268455028533,6.6920204043388365,18.571536195278167,4.914541959762573,9.570941805839539,8.883198475837707,7.599208402633667,14.689757418632508,10.271950209140776,5.077801477909087,5.300755536556244,11.128914105892182,8.006730818748473,7.154586827754975,6.140088140964508,4.460640454292298,11.385439705848693,5.208287250995635,5.54421169757843,17.743500423431396,6.36197440624237,7.233639788627625,8.080343866348267,8.187408447265623,8.93592643737793,16.72903380393982,9.826011753082275,8.055764162540434,17.082432091236115,4.801635980606079
39,10.585756874084472,6.263434612751007,19.530455577373505,6.37614129781723,11.16370656490326,10.886209845542908,8.126512050628662,9.326776671409608,5.858439862728119,19.232528471946715,8.93100265264511,6.5425811290740965,10.324588823318482,11.74732413291931,8.580178916454315,9.794898676872254,7.170972967147827,10.42437595129013,8.683224248886107,8.99346466064453,10.993251824378968,11.9122474193573,5.191838192939758,9.015978157520294,8.328174853324889,15.513778007030487,12.038480472564698,10.03353054523468,9.369539964199067,6.26718692779541,10.331915068626403,11.305357277393341,11.365076458454132,6.5182237982749935,17.203002595901488,15.607722115516662,13.265377128124236,7.207410848140716,6.9799662828445435,11.008109629154205,10.521493124961852,5.6979997754096985,18.067607092857358,9.293427646160126,16.7901491522789,6.202864181995392,9.7745649933815,10.059047102928162,6.440163767337799,9.629173851013183,8.935811293125152,6.21894474029541,5.11036295890808,6.177054619789123,9.442530500888825,17.42854447364807,10.724342846870421,6.421092689037323,9.256929385662078,10.066362953186035,11.480696344375609,20.47216234207153,14.844027841091156,19.928962397575376,11.425743615627288,14.555664360523224,11.558099961280822,15.166416788101195,17.086561775207517,7.858360266685486,6.960954165458679,19.16370050907135,5.407968235015869,9.848217678070068,9.262725746631622,7.819964921474456,14.988935244083404,10.39772970676422,5.131977641582489,5.536048913002014,11.551145541667937,8.353727757930756,7.5537421107292175,6.4963367700576775,4.752886927127838,11.644431900978088,5.564070248603821,5.87794154882431,17.981485974788665,6.63920248746872,7.576206147670746,8.538628184795378,8.517997431755065,9.36474972963333,17.274960780143736,9.895571386814117,8.583170652389526,17.170998203754422,5.126774454116821
40,11.148954474925995,6.632424449920654,19.986973977088926,6.988695919513702,11.523565411567688,11.335846436023711,8.729793071746826,9.550778138637543,5.951770436763764,19.51035866737366,9.236786496639251,7.024389946460723,10.948941051959991,12.163222408294677,8.8091539144516,10.380238020420073,7.111782336235046,11.156522631645203,9.093929922580719,9.502418899536131,10.986229109764098,12.010646533966064,5.376055002212524,9.264190304279326,8.779751193523406,15.6277756690979,12.145328629016877,10.113225829601287,10.015970695018769,6.688469016551971,10.570158374309539,11.734273266792297,12.075272345542906,6.8138301968574515,17.660205996036527,15.629791057109832,13.547131657600401,7.365871226787567,7.693998503684997,11.772433590888976,10.29615923166275,5.9510451555252075,18.477876794338226,9.811058294773101,17.351793396472928,6.121752858161926,10.336356663703919,10.563053047657013,6.917583060264587,9.980976819992065,9.126376497745513,6.796513450145721,5.353493595123291,6.424740469455719,10.078121840953827,17.683121287822722,10.988017451763154,6.540973091125488,9.919005274772644,10.769989073276518,11.644845473766326,20.986535048484804,15.128509569168092,20.349073040485383,11.687541806697846,14.756659185886383,11.727682816982268,15.401971125602723,17.52926145792007,8.225655710697174,7.207944083213806,19.535830569267272,5.3085778713226315,10.357644879817961,9.584983122348785,8.397248029708862,15.340500092506408,10.76255167722702,5.3561741232872,5.82028135061264,12.077093529701232,8.792608380317688,8.108722853660584,6.894698178768158,5.121146035194397,11.629573798179626,5.885029339790344,5.834778654575348,18.559777283668517,6.912012553215027,8.03087099790573,9.192906975746155,8.769918608665465,9.746831500530243,17.48046624660492,10.424024856090545,8.809236431121825,17.87463227510452,5.183079314231873
41,11.28550419807434,6.847359836101532,20.378791415691374,7.0978214025497435,12.018769657611847,11.329300439357757,9.092478895187377,9.968896615505217,6.370026183128357,20.289153015613557,9.688818669319152,7.080153429508209,11.359424412250519,12.381387913227082,9.423015451431274,10.59604477882385,7.932825243473053,11.389604508876799,9.461828470230103,9.60342732667923,11.669937205314636,12.342011082172395,5.9011066317558285,9.72514522075653,8.852772033214569,16.06738588809967,12.43958169221878,10.49763559103012,10.369389903545379,6.961436200141907,11.143870782852172,12.024940836429597,12.437872171401978,7.303025662899017,17.980888736248016,16.295636820793153,13.944384491443634,7.523265874385833,8.031640791893004,12.175676882266998,10.616143083572387,6.00755808353424,18.613220894336703,10.276559507846832,17.713408362865447,6.5772895336151125,10.716069841384886,11.057381832599638,7.123267018795013,10.485171043872832,9.111974596977234,6.9438549160957335,5.221724569797516,6.894184350967407,10.442439377307892,18.092976260185242,11.346069347858428,6.662387430667877,10.019256830215452,11.19491091966629,11.908101463317871,21.45844633579254,15.560184144973755,20.415563452243806,12.323110508918763,14.92450180053711,11.7674689412117,15.62278709411621,17.81754001379013,8.50870177745819,7.935963284969329,20.094994890689847,5.859511196613312,10.848509955406188,10.084290754795076,8.288156616687775,15.914356684684751,11.218577551841735,5.42269389629364,6.298517858982086,12.678875327110289,9.233851456642151,8.425251317024232,7.53217476606369,5.393725693225861,11.576087880134581,6.362269306182861,6.412090170383453,18.87363265752792,7.198366093635559,7.957429230213164,9.474355840682982,9.269180941581725,10.212511277198791,18.063300788402554,10.793655669689178,9.039198219776154,18.26433551311493,5.6516933798789974
